80.22,508.549,12.5
82.097,507.86,12.5
83.975,507.171,12.5
85.852,506.482,12.5
87.73,505.792,12.5
89.615,505.127,12.5
91.518,504.51,12.5
93.421,503.894,12.5
95.3,503.211,12.5
97.171,502.503,12.5
99.041,501.795,12.5
100.912,501.087,12.5
102.782,500.38,12.5
104.685,499.766,12.5
106.6,499.19,12.5
108.5,498.566,12.5
110.387,497.905,12.5
112.275,497.244,12.5
114.163,496.584,12.5
116.056,495.941,12.5
117.965,495.343,12.5
119.873,494.745,12.5
121.782,494.147,12.5
123.688,493.542,12.5
125.589,492.919,12.5
127.489,492.297,12.5
129.391,491.677,12.5
131.294,491.061,12.5
133.196,490.445,12.5
135.099,489.829,12.5
137.027,489.295,12.5
138.955,488.763,12.5
140.885,488.239,12.5
142.839,487.814,12.5
144.793,487.39,12.5
146.753,486.989,12.5
148.713,486.591,12.5
150.67,486.181,12.5
152.622,485.746,12.5
154.574,485.311,12.5
156.527,484.88,12.5
158.493,484.511,12.5
160.459,484.142,12.5
162.424,483.773,12.5
164.39,483.404,12.5
166.357,483.041,12.5
168.332,482.728,12.5
170.308,482.416,12.5
172.283,482.103,12.5
174.258,481.791,12.5
176.234,481.478,12.5
178.209,481.164,12.5
180.182,480.839,12.5
182.156,480.514,12.5
184.129,480.189,12.5
186.103,479.864,12.5
188.076,479.539,12.5
190.049,479.213,12.5
192.023,478.888,12.5
193.996,478.563,12.5
195.962,478.197,12.5
197.922,477.8,12.5
199.882,477.402,12.5
201.809,476.89,12.5
203.675,476.17,12.5
205.532,475.428,12.5
207.382,474.669,12.5
209.22,473.88,12.5
211.051,473.076,12.5
212.882,472.272,12.5
214.669,471.382,12.5
216.376,470.34,12.5
218.084,469.299,12.5
219.684,468.102,12.5
221.262,466.873,12.5
222.631,465.434,12.5
223.875,463.868,12.5
224.952,462.189,12.5
225.937,460.448,12.5
226.459,458.53,12.5
226.853,456.571,12.5
227.037,454.58,12.5
226.973,452.602,12.5
226.571,450.643,12.5
226.04,448.715,12.5
225.501,446.789,12.5
224.643,444.993,12.5
223.677,443.242,12.5
222.711,441.491,12.5
221.638,439.803,12.5
220.561,438.118,12.5
219.484,436.433,12.5
218.32,434.808,12.5
217.125,433.204,12.5
215.883,431.639,12.5
214.532,430.164,12.5
213.181,428.69,12.5
211.774,427.269,12.5
210.347,425.868,12.5
208.83,424.568,12.5
207.263,423.325,12.5
205.696,422.083,12.5
204.128,420.841,12.5
202.561,419.599,12.5
200.909,418.472,12.5
199.241,417.369,12.5
197.573,416.266,12.5
195.905,415.162,12.5
194.237,414.059,12.5
192.538,413.005,12.5
190.798,412.019,12.5
189.058,411.033,12.5
187.318,410.047,12.5
185.578,409.061,12.5
183.819,408.11,12.5
182.043,407.191,12.5
180.266,406.272,12.5
178.49,405.353,12.5
176.714,404.434,12.5
174.937,403.515,12.5
173.165,402.589,12.5
171.4,401.648,12.5
169.635,400.707,12.5
167.871,399.765,12.5
166.106,398.824,12.5
164.316,397.935,12.5
162.49,397.119,12.5
160.664,396.303,12.5
158.838,395.486,12.5
157.012,394.67,12.5
