114.708,422.642,70
116.705,422.54,70
118.702,422.437,70
120.7,422.335,70
122.697,422.233,70
124.695,422.13,70
126.677,421.867,70
128.659,421.597,70
130.62,421.205,70
132.475,420.542,70
134.127,419.42,70
135.589,418.074,70
136.834,416.511,70
137.815,414.769,70
138.222,412.823,70
138.358,410.847,70
138.088,408.866,70
137.383,407,70
136.612,405.158,70
135.295,403.653,70
133.977,402.149,70
132.409,400.909,70
130.836,399.673,70
129.201,398.523,70
127.54,397.41,70
125.878,396.296,70
124.217,395.183,70
122.556,394.069,70
120.894,392.956,70
119.251,391.817,70
117.638,390.634,70
116.026,389.451,70
114.413,388.268,70
112.8,387.085,70
111.188,385.902,70
109.575,384.718,70
107.963,383.535,70
106.35,382.352,70
104.738,381.169,70
103.125,379.986,70
101.513,378.803,70
114.582,349.937,65
116.543,350.332,65
118.504,350.727,65
120.464,351.122,65
122.425,351.517,65
124.385,351.913,65
126.354,352.265,65
128.329,352.575,65
130.305,352.885,65
132.281,353.195,65
134.257,353.506,65
136.233,353.816,65
138.214,354.06,65
140.214,354.073,65
142.214,354.085,65
144.214,354.098,65
146.213,354.111,65
148.208,354.015,65
150.197,353.801,65
152.174,353.511,65
154.125,353.102,65
155.949,352.287,65
157.62,351.188,65
159.152,349.914,65
160.535,348.476,65
161.766,346.899,65
162.927,345.279,65
163.829,343.494,65
164.533,341.646,65
164.807,339.666,65
164.693,337.67,65
164.411,335.7,65
163.891,333.769,65
163.276,331.868,65
162.586,329.99,65
161.714,328.205,65
160.622,326.529,65
159.526,324.856,65
158.225,323.338,65
156.924,321.819,65
155.532,320.383,65
154.134,318.953,65
152.599,317.671,65
151.057,316.398,65
149.514,315.126,65
147.897,313.958,65
146.18,312.932,65
144.463,311.906,65
142.747,310.88,65
140.996,309.92,65
139.17,309.104,65
137.343,308.288,65
135.488,307.548,65
133.585,306.932,65
131.683,306.316,65
177.012,517.536,65
176.757,515.552,65
176.503,513.569,65
176.248,511.585,65
175.994,509.601,65
175.739,507.617,65
175.485,505.634,65
175.23,503.65,65
175.344,501.654,65
175.465,499.657,65
175.586,497.661,65
176.01,495.721,65
176.627,493.819,65
177.416,491.981,65
178.413,490.253,65
179.542,488.613,65
180.992,487.236,65
182.545,485.979,65
184.137,484.769,65
185.901,483.835,65
187.694,482.948,65
189.486,482.062,65
