230.664,209.024,0.75
232.053,210.464,0.75
233.442,211.903,0.75
234.831,213.342,0.75
236.22,214.781,0.75
237.608,216.22,0.75
239.078,217.571,0.75
240.625,218.839,0.75
242.172,220.107,0.75
243.719,221.375,0.75
245.266,222.643,0.75
246.859,223.84,0.75
248.622,224.786,0.75
250.384,225.732,0.75
252.146,226.677,0.75
253.95,227.528,0.75
255.849,228.154,0.75
257.748,228.781,0.75
259.647,229.408,0.75
261.598,229.83,0.75
263.568,230.177,0.75
265.537,230.524,0.75
267.537,230.534,0.75
269.537,230.534,0.75
271.537,230.534,0.75
273.509,230.206,0.75
275.48,229.868,0.75
277.451,229.53,0.75
279.422,229.192,0.75
281.354,228.689,0.75
283.261,228.088,0.75
285.169,227.487,0.75
287.076,226.885,0.75
288.911,226.098,0.75
290.725,225.254,0.75
292.538,224.41,0.75
294.333,223.533,0.75
296.012,222.447,0.75
297.691,221.36,0.75
299.37,220.274,0.75
301.049,219.187,0.75
302.619,217.961,0.75
304.073,216.588,0.75
305.527,215.214,0.75
306.917,213.783,0.75
308.143,212.203,0.75
309.368,210.622,0.75
310.594,209.042,0.75
311.699,207.382,0.75
312.668,205.632,0.75
313.636,203.882,0.75
314.484,202.079,0.75
315.122,200.184,0.75
315.76,198.288,0.75
316.399,196.393,0.75
316.698,194.421,0.75
316.941,192.435,0.75
317.193,190.451,0.75
317.454,188.468,0.75
317.589,186.476,0.75
317.615,184.477,0.75
317.641,182.477,0.75
317.667,180.477,0.75
317.693,178.477,0.75
317.566,176.485,0.75
317.343,174.497,0.75
317.12,172.51,0.75
316.897,170.522,0.75
316.673,168.535,0.75
316.26,166.589,0.75
315.623,164.694,0.75
314.985,162.798,0.75
314.348,160.902,0.75
313.672,159.021,0.75
312.926,157.165,0.75
312.18,155.309,0.75
311.434,153.454,0.75
310.64,151.619,0.75
309.798,149.805,0.75
308.955,147.991,0.75
308.112,146.178,0.75
307.269,144.364,0.75
306.347,142.592,0.75
305.3,140.888,0.75
