146.729843,443.541311
148.901330,440.647985
151.917285,440.105486
155.114192,440.165764
156.139618,438.960210
155.717386,436.066884
156.079300,433.776332
157.044404,431.184395
156.984086,429.315786
154.088771,427.929401
152.761748,425.879962
150.710902,424.855241
148.418781,422.866079
149.489613,419.201140
151.572745,417.045090
156.854967,414.628831
161.506103,413.063322
163.775229,410.275330
166.827493,408.445973
170.658964,407.330776
172.445588,405.169391
171.106437,402.455745
169.097415,399.432106
166.009918,396.532594
166.047116,394.004814
164.893954,391.402687
167.125799,387.751337
170.659687,384.294225
172.333610,379.341121
175.459490,376.322867
169.693679,373.460528
169.730529,370.626391
166.866225,370.329007
164.894687,368.730558
167.238069,362.555474
169.247065,361.248570
173.524927,360.951183
177.469286,359.755059
179.998798,357.561839
183.049362,354.212153
186.471651,353.951939
188.072160,351.270865
190.305492,345.129921
191.273315,336.871483
194.362329,334.111232
198.010712,330.391515
201.695616,329.570760
206.308265,327.489058
209.254779,324.611431
210.870599,321.928924
211.340109,318.694080
212.746893,314.416301
213.162236,307.819421
211.225406,302.605369
211.271848,299.096766
212.470776,295.364207
213.578489,292.178745
212.103065,287.012884
207.997566,280.784252
206.738799,278.287350
211.993956,270.450423
215.605400,267.962938
213.826730,264.731213
216.144388,263.519317
219.998168,266.454800
223.779485,261.768307
234.402412,262.145301
244.557304,261.971337
255.394840,261.769990
267.406624,261.943955
278.905430,263.046517
290.452992,264.293262
302.210936,265.400078
312.459585,266.290652
323.822212,267.255442
333.625265,267.329658
341.511593,267.255624
351.908768,267.700914
358.741196,268.146201
363.865523,269.259418
369.881030,271.263212
375.525213,273.489649
382.526890,275.871588
388.542403,277.207449
394.780708,277.875382
401.464609,278.765956
407.937274,279.886338
414.249845,284.413427
418.857945,289.251149
421.085912,293.481380
423.016815,298.676401
423.611961,303.514398
423.611961,312.271718
423.314082,321.350234
423.685406,330.627057
423.760280,339.102671
423.760852,344.753815
422.275544,349.874620
420.344313,355.527785
418.339144,361.093877
415.515334,366.230664
412.767511,370.386679
410.312005,373.220795
407.044321,375.744089
402.375597,379.068319
398.138827,381.732710
392.327037,384.952880
386.342614,388.000537
381.796760,390.243156
377.068931,392.550745
373.498672,394.222885
370.161208,396.062981
366.018148,398.420604
363.482257,399.408259
359.166568,401.880888
354.961469,404.423261
351.221207,406.320858
346.499080,407.877423
342.010763,409.487506
337.226343,411.044142
332.329784,412.314545
327.611297,413.579611
323.410695,414.902181
319.095006,415.994737
315.182121,416.512264
312.132368,416.799779
307.749130,416.917275
303.778698,417.434802
299.746067,418.071605
296.005805,419.106658
292.033247,420.721651
287.945643,422.566655
284.205381,424.694267
279.424065,427.225107
274.993294,429.410222
270.504976,431.882852
266.646575,433.605634
263.550630,435.023636
260.325685,436.054909
257.487735,436.441638
254.391785,436.699455
250.844349,436.957274
246.974411,436.957274
243.297976,436.635002
239.170044,435.926001
235.485945,435.539988
232.260996,434.959897
229.294050,434.315349
226.262603,433.606348
222.715162,433.026258
217.027012,433.025301
211.802601,432.831935
207.029687,433.218664
202.313601,433.672080
198.637161,434.381081
195.476718,435.090080
191.929277,436.056899
188.833332,436.701445
183.991689,438.510801
180.248193,439.931753
176.442758,441.091936
173.088814,441.929845
169.089887,442.832210
165.864943,443.412303
163.026987,443.799030
157.867079,444.185759
153.625125,443.955611
150.100606,443.869098
146.729843,443.541311
