583.227,691.468,0.5
582.235,689.731,0.5
581.244,687.994,0.5
580.253,686.257,0.5
579.262,684.52,0.5
578.208,682.82,0.5
577.131,681.135,0.5
576.053,679.45,0.5
574.976,677.765,0.5
573.898,676.081,0.5
572.759,674.437,0.5
571.603,672.805,0.5
570.446,671.174,0.5
569.289,669.542,0.5
568.133,667.91,0.5
566.979,666.277,0.5
565.831,664.639,0.5
564.684,663.001,0.5
563.536,661.363,0.5
562.389,659.725,0.5
561.125,658.178,0.5
559.811,656.67,0.5
558.496,655.163,0.5
557.182,653.655,0.5
555.887,652.131,0.5
554.599,650.601,0.5
553.31,649.072,0.5
552.022,647.542,0.5
550.734,646.012,0.5
549.375,644.545,0.5
547.999,643.093,0.5
546.624,641.641,0.5
545.249,640.189,0.5
543.873,638.737,0.5
542.516,637.268,0.5
541.161,635.798,0.5
539.805,634.327,0.5
538.45,632.856,0.5
537.095,631.385,0.5
535.739,629.915,0.5
534.384,628.444,0.5
532.954,627.047,0.5
531.506,625.667,0.5
530.059,624.286,0.5
528.612,622.906,0.5
527.165,621.525,0.5
525.717,620.145,0.5
524.248,618.789,0.5
522.724,617.494,0.5
521.2,616.198,0.5
519.677,614.903,0.5
518.153,613.608,0.5
516.629,612.313,0.5
515.104,611.019,0.5
513.579,609.724,0.5
512.055,608.43,0.5
510.53,607.135,0.5
509.005,605.841,0.5
507.471,604.558,0.5
505.901,603.319,0.5
504.332,602.079,0.5
502.762,600.84,0.5
501.193,599.6,0.5
499.623,598.361,0.5
498.032,597.15,0.5
496.39,596.009,0.5
494.747,594.868,0.5
493.104,593.727,0.5
491.461,592.587,0.5
489.819,591.446,0.5
488.136,590.365,0.5
486.45,589.29,0.5
484.763,588.215,0.5
483.077,587.139,0.5
481.39,586.064,0.5
479.704,584.989,0.5
478.017,583.914,0.5
476.331,582.839,0.5
474.644,581.764,0.5
472.925,580.745,0.5
471.167,579.79,0.5
469.41,578.836,0.5
467.653,577.881,0.5
465.895,576.926,0.5
464.138,575.971,0.5
462.381,575.016,0.5
460.607,574.092,0.5
458.824,573.186,0.5
457.041,572.279,0.5
455.259,571.373,0.5
453.476,570.467,0.5
451.693,569.56,0.5
449.91,568.654,0.5
448.093,567.823,0.5
446.234,567.086,0.5
444.375,566.348,0.5
442.516,565.611,0.5
440.657,564.873,0.5
438.798,564.136,0.5
436.939,563.398,0.5
435.08,562.661,0.5
433.214,561.942,0.5
431.331,561.267,0.5
429.448,560.593,0.5
427.565,559.918,0.5
425.682,559.244,0.5
423.799,558.569,0.5
421.917,557.895,0.5
419.994,557.345,0.5
418.07,556.8,0.5
416.145,556.254,0.5
414.221,555.709,0.5
412.297,555.164,0.5
410.368,554.637,0.5
408.437,554.116,0.5
406.506,553.595,0.5
404.575,553.075,0.5
402.644,552.554,0.5
400.712,552.033,0.5
398.781,551.513,0.5
396.848,551.002,0.5
394.91,550.505,0.5
392.973,550.009,0.5
391.036,549.513,0.5
389.098,549.016,0.5
387.161,548.52,0.5
385.223,548.023,0.5
