1,0.4
0.5,0.4
0.333,0.45
0.2,0.45
0.1,0.55
0.05,0.55
0.04,0.6
0.0333,0.7
0.02,0.8
0.01,1
0.005,1
0.004,1
0.00333,1
0.002,1
0.001,1
0.0005,1
0.0004,1
0.00033,1
0.0002,1
0.0001,1
0,1
