772.878,26.752,0.45
771.367,28.063,0.45
769.857,29.374,0.45
768.346,30.685,0.45
766.836,31.995,0.45
765.325,33.306,0.45
763.814,34.617,0.45
762.304,35.928,0.45
760.71,37.134,0.45
759.089,38.306,0.45
757.469,39.477,0.45
755.848,40.649,0.45
754.227,41.821,0.45
752.607,42.993,0.45
750.986,44.165,0.45
749.365,45.337,0.45
747.696,46.437,0.45
745.993,47.484,0.45
744.289,48.532,0.45
742.585,49.579,0.45
740.881,50.627,0.45
739.178,51.674,0.45
737.474,52.722,0.45
735.77,53.769,0.45
734.066,54.817,0.45
732.363,55.864,0.45
730.652,56.9,0.45
728.853,57.773,0.45
727.054,58.646,0.45
725.255,59.52,0.45
723.455,60.393,0.45
721.656,61.266,0.45
719.857,62.14,0.45
718.04,62.975,0.45
716.217,63.798,0.45
714.395,64.622,0.45
712.572,65.446,0.45
710.75,66.27,0.45
708.88,66.978,0.45
707,67.66,0.45
705.12,68.341,0.45
703.24,69.023,0.45
701.359,69.705,0.45
699.479,70.386,0.45
697.567,70.971,0.45
695.653,71.552,0.45
693.739,72.134,0.45
691.826,72.715,0.45
689.912,73.296,0.45
687.998,73.878,0.45
686.085,74.459,0.45
684.171,75.04,0.45
682.245,75.577,0.45
680.311,76.086,0.45
678.377,76.596,0.45
676.443,77.105,0.45
674.508,77.614,0.45
672.574,78.124,0.45
670.64,78.633,0.45
668.706,79.141,0.45
666.771,79.646,0.45
664.836,80.152,0.45
662.901,80.657,0.45
660.966,81.162,0.45
659.03,81.668,0.45
657.095,82.173,0.45
655.156,82.662,0.45
653.2,83.08,0.45
651.245,83.497,0.45
649.289,83.915,0.45
647.333,84.332,0.45
645.377,84.75,0.45
643.417,85.149,0.45
641.454,85.53,0.45
639.49,85.911,0.45
637.527,86.292,0.45
635.563,86.673,0.45
633.6,87.053,0.45
631.617,87.312,0.45
629.632,87.55,0.45
627.646,87.788,0.45
625.66,88.026,0.45
623.674,88.264,0.45
621.69,88.51,0.45
619.706,88.765,0.45
617.722,89.021,0.45
615.739,89.276,0.45
613.755,89.531,0.45
611.771,89.786,0.45
609.788,90.042,0.45
607.804,90.294,0.45
605.819,90.54,0.45
603.834,90.786,0.45
601.849,91.032,0.45
599.864,91.277,0.45
597.88,91.523,0.45
595.894,91.766,0.45
593.906,91.985,0.45
591.919,92.205,0.45
589.931,92.425,0.45
587.943,92.645,0.45
585.955,92.865,0.45
583.967,93.084,0.45
581.979,93.304,0.45
579.991,93.524,0.45
578.003,93.744,0.45
576.015,93.963,0.45
574.028,94.183,0.45
572.058,94.528,0.45
570.088,94.878,0.45
568.119,95.227,0.45
566.15,95.577,0.45
564.181,95.926,0.45
562.212,96.276,0.45
560.254,96.679,0.45
558.318,97.18,0.45
556.382,97.681,0.45
554.445,98.182,0.45
552.509,98.683,0.45
550.573,99.184,0.45
548.637,99.686,0.45
546.701,100.187,0.45
544.764,100.688,0.45
542.828,101.189,0.45
540.892,101.69,0.45
538.954,102.183,0.45
537.008,102.647,0.45
535.063,103.111,0.45
533.117,103.575,0.45
531.172,104.039,0.45
529.227,104.503,0.45
527.281,104.967,0.45
525.345,105.468,0.45
523.424,106.022,0.45
521.502,106.576,0.45
519.58,107.13,0.45
517.658,107.683,0.45
515.737,108.237,0.45
513.815,108.791,0.45
511.893,109.345,0.45
509.971,109.899,0.45
508.049,110.453,0.45
506.128,111.007,0.45
504.206,111.561,0.45
502.288,112.127,0.45
500.37,112.694,0.45
498.452,113.261,0.45
496.534,113.828,0.45
494.616,114.396,0.45
492.698,114.963,0.45
490.78,115.53,0.45
488.862,116.097,0.45
486.945,116.666,0.45
485.031,117.244,0.45
483.116,117.822,0.45
481.201,118.401,0.45
479.287,118.979,0.45
