782.774015,124.412432
780.314730,124.426082
776.740594,124.236436
772.533867,123.920359
768.263878,123.383026
763.793863,122.779190
759.397357,121.957388
755.190629,121.230408
751.616493,120.724683
747.562184,120.376567
743.323828,120.092095
738.636988,119.744411
734.398632,119.428331
729.935333,119.206570
725.602088,119.080137
721.231960,119.237747
716.674056,119.339418
713.260237,119.395343
710.238165,119.563120
706.880313,119.674972
703.914207,119.842750
700.159799,120.123624
697.193693,120.235476
693.276199,120.291401
690.422022,120.571029
687.455922,120.571029
684.372282,120.572482
681.126353,120.572482
678.440072,120.740259
674.957538,120.574627
671.935471,120.798331
668.017972,121.022032
665.107833,121.245736
662.752497,121.580807
659.898320,121.748583
656.316611,122.251918
652.280903,122.980059
649.426726,123.483391
647.076229,123.763022
643.886267,124.434131
640.360519,125.217091
637.001003,126.058747
633.643151,126.673931
630.113553,127.573934
626.838172,128.519842
623.193831,129.292354
619.549494,130.285580
616.402112,131.223629
613.751684,132.327217
611.156472,133.320446
608.229958,134.699929
605.689962,136.189772
603.426056,137.514077
600.333889,139.169457
597.352160,141.100733
594.856474,142.987484
592.371698,145.084298
590.273440,146.960398
588.281698,149.010227
586.183445,151.162222
584.414306,152.877901
582.095179,155.085076
579.332163,158.017298
577.123472,160.500368
574.520017,160.833345
572.115360,161.443632
569.596197,162.397205
566.695341,163.732208
564.099840,165.029070
562.151808,166.062467
559.823489,167.511901
557.339450,169.041157
554.813439,170.685597
552.714136,172.211316
550.271316,173.802193
547.696359,175.489531
544.910339,177.598702
542.039894,179.792241
538.536263,182.154516
534.990417,184.432420
531.521940,186.635199
528.904768,188.238171
526.709724,189.166206
524.599103,189.798958
521.517595,190.009876
518.140603,189.925509
514.172636,188.955288
511.677964,188.194996
508.765309,187.140410
506.612474,186.338923
504.668516,185.114508
502.389047,183.680269
499.552269,181.225224
496.850673,179.158235
494.191291,177.133429
490.474319,174.388896
487.010530,171.558795
484.688846,169.407438
482.615164,167.290852
480.672343,165.135582
478.772786,162.857675
476.873224,160.706319
475.688117,158.249136
474.548380,155.507210
474.071752,153.551198
473.546523,150.781046
475.729566,149.157539
478.564989,146.406194
477.455475,143.942300
479.838873,141.355214
482.568192,140.909106
485.216875,141.455742
486.944808,139.209808
489.276805,137.282201
492.768692,139.010052
495.762854,141.800769
499.891717,143.734540
506.310173,145.668937
510.385387,148.774153
512.473931,151.370316
514.664355,155.086393
518.332046,156.053591
521.846917,155.188203
524.801442,153.355617
525.922126,149.995877
526.889986,146.788850
526.889986,142.920057
525.877182,138.994753
524.807438,135.736822
524.298035,133.751521
524.858378,130.646306
526.488464,128.050143
528.476443,126.516752
528.119864,123.716966
527.712230,120.862561
526.336847,117.960966
525.368987,116.739242
523.331378,116.382907
521.905669,114.339455
522.567891,111.336050
525.830133,107.358138
528.734636,104.297085
528.530877,102.413596
526.493273,99.359286
527.868656,97.832130
531.639875,96.657280
533.066202,94.977409
533.016683,90.898885
535.361163,87.780063
535.208339,84.725753
535.412103,81.315107
537.716839,78.458573
541.505909,78.931881
545.452860,82.639466
548.492007,80.904002
549.084048,76.604781
550.308169,70.288581
552.914800,66.058143
557.374852,67.478067
561.440210,67.990819
564.321480,71.027882
568.821002,74.656582
574.270417,78.606970
578.177892,78.646412
581.657266,76.516912
583.709677,73.558734
586.240456,69.372666
589.279608,65.349543
594.812519,65.462940
599.305239,64.421630
604.264177,63.034080
608.875988,63.083635
614.529172,64.669405
615.818497,66.354286
617.950838,64.421630
619.636876,65.561402
622.364292,67.246281
624.298277,64.619850
623.604027,60.903202
623.653617,58.177657
622.116345,54.064566
619.934195,49.298549
620.033670,43.543509
622.208211,39.282469
627.523829,41.400311
630.337973,42.025247
631.553968,38.831125
635.870549,36.708042
638.154908,34.335105
641.554351,33.783075
644.868807,33.485829
646.740672,31.563920
647.080617,28.888697
650.055128,26.723041
653.879498,26.213474
656.471570,27.529854
659.531069,27.105214
662.633061,27.190144
667.859699,29.907829
670.494265,30.459858
671.769057,27.742173
673.086343,27.359998
674.403623,29.270872
675.253483,31.478993
676.868219,33.177546
680.573549,32.838832
684.695371,33.136078
686.097639,35.429126
685.375260,38.996089
686.182626,41.841168
688.817192,44.686245
692.397197,45.716464
695.201733,41.597471
697.921287,40.408483
700.300895,37.860652
699.623202,34.030446
698.433398,29.784062
698.648058,25.436038
698.860521,22.760815
701.240130,22.421104
703.364781,19.321244
705.022007,16.730950
708.336462,16.009064
711.056016,14.947468
714.327978,16.815877
718.496316,17.802908
718.915577,21.364157
719.125205,24.632128
718.244762,28.277172
719.002578,31.531820
723.343777,36.081663
724.720256,39.996644
726.096734,44.229054
730.649702,46.662692
730.543820,52.588068
733.826191,56.608860
739.755638,59.359926
748.125580,65.828498
755.012457,69.437176
760.413407,68.340920
764.010395,68.876273
768.398212,68.799793
772.997255,69.923949
777.562696,69.375853
781.323603,73.551772
779.861026,77.310100
779.652088,81.486019
781.532541,88.480684
781.219131,94.640164
781.741484,103.618388
783.830875,110.821850
781.845950,116.041748
783.204056,121.992433
782.774015,124.412432
