473.697132,150.883783
474.516055,154.858698
475.919932,158.950527
478.81255,162.94739
481.189486,165.732236
483.976253,168.517081
487.17282,171.711468
490.123517,173.841053
494.13973,177.03544
497.828085,180.147913
501.434483,182.850856
504.958909,185.553793
509.384938,187.519568
514.638493,189.326289
519.638267,189.899641
525.211785,189.572014
529.227999,187.933867
532.506538,185.968092
536.768638,183.265155
540.457008,180.971747
545.948555,176.958295
550.056006,173.846828
554.400078,170.980074
559.399852,167.785687
563.498037,165.492285
566.044432,164.017345
570.880277,161.805845
576.863626,160.495331
574.325864,163.536808
572.35451,166.230479
570.061308,169.969451
568.572748,172.823938
567.205194,175.68688
566.118932,178.581564
565.23384,181.275235
563.946301,184.619926
562.900278,188.037267
561.974946,191.213385
561.209958,194.080507
560.566249,197.41744
560.163936,199.910086
559.519277,203.100976
558.875568,206.960559
558.312339,210.297492
557.749094,213.312794
557.14567,216.463581
555.818026,220.564387
555.053625,223.820913
554.529552,226.685945
553.523755,229.460017
552.678889,231.872262
552.074184,234.37635
551.068387,236.748384
550.263761,238.718379
549.539586,240.648178
548.452073,243.071557
546.923272,246.247674
545.676093,248.74032
544.509364,250.911335
543.543807,253.162764
542.055232,255.575002
540.197096,258.871825
538.474822,262.314007
536.571263,265.393853
534.848989,267.839615
533.6706,271.010045
531.585741,273.455807
529.047648,275.901562
526.50957,278.437909
524.152776,280.702503
521.977268,282.604759
519.892409,284.144685
518.079485,285.412859
516.085276,287.043362
513.819133,288.673873
512.278159,290.032623
509.805872,289.017599
507.542365,287.689933
504.983632,286.362268
502.178861,285.034603
499.620113,283.756113
496.827621,282.166985
492.842473,279.869437
489.393782,277.878231
485.791813,275.963607
482.419761,274.202154
479.890723,273.206551
477.055143,272.134359
473.836369,271.36851
470.617595,271.445099
468.701652,271.445099
466.249252,272.364113
463.089565,273.051008
459.794152,274.429536
457.035212,275.808064
454.352895,277.492934
452.360313,279.101216
449.448095,280.786086
447.216904,282.249343
445.071059,283.627871
442.465381,284.853234
440.166259,286.07859
437.63722,286.328565
435.261459,287.380536
432.579142,287.380536
429.590285,286.767858
426.831329,286.538097
423.995734,285.465912
421.236794,284.853234
418.554477,283.398117
415.642244,282.479096
413.343121,281.406911
407.978503,279.722041
404.356241,279.198781
398.760259,278.437721
392.932493,277.809018
386.376257,276.783247
380.501983,275.35458
375.866271,273.799372
370.764367,271.479547
366.224607,270.054893
361.092195,268.698219
355.852215,267.836741
349.892006,267.472756
345.190065,267.241133
340.444645,267.271435
333.804509,267.389581
328.032997,267.214938
323.540951,267.214938
319.303167,266.791454
313.115994,266.452666
308.276413,266.110414
302.852044,265.602228
297.597194,265.009347
292.596607,264.416459
287.850282,264.077671
283.866761,263.569485
277.933867,262.976604
271.577176,262.553113
267.508895,262.12963
263.414973,262.000201
256.425812,262.041772
249.177611,262.249739
242.738526,262.082606
238.055553,262.249739
233.28895,262.500442
228.020616,262.249739
224.498088,262.33351
224.248113,262.083535
224.163586,259.241531
228.928803,255.878269
229.848666,251.783486
226.08557,248.357234
228.67793,245.014553
236.538624,241.755435
238.10432,236.42808
234.742453,227.861202
238.7767,221.310058
250.715663,213.734208
255.590377,203.487552
265.84601,190.866544
271.897366,181.795735
282.823435,183.64349
299.810201,173.721976
314.106635,169.175551
319.989904,162.79239
328.730762,161.952497
341.176503,151.690459
354.119696,145.979208
364.373386,145.307292
377.148477,147.826964
393.789728,150.178658
410.806278,145.304177
423.077107,148.831718
435.179818,148.831718
442.239743,153.367123
452.661536,150.511497
459.385271,150.847451
468.630407,151.51936
473.697132,150.883783
